Student_ID,Day_of_Week,Total_Sessions,Absence_Count,Absence_Rate
ENHS_SYN_0326,Thursday,60,3,0.05
ENHS_SYN_0326,Tuesday,60,8,0.1333
ENHS_SYN_0326,Wednesday,59,3,0.0508
ENHS_SYN_0327,Friday,60,6,0.1
ENHS_SYN_0327,Monday,60,9,0.15
ENHS_SYN_0327,Thursday,60,6,0.1
ENHS_SYN_0327,Tuesday,60,9,0.15
ENHS_SYN_0327,Wednesday,60,10,0.1667
ENHS_SYN_0328,Friday,60,2,0.0333
ENHS_SYN_0328,Monday,60,6,0.1
ENHS_SYN_0328,Thursday,60,5,0.0833
ENHS_SYN_0328,Tuesday,60,0,0.0
ENHS_SYN_0328,Wednesday,60,3,0.05
ENHS_SYN_0329,Friday,60,12,0.2
ENHS_SYN_0329,Monday,59,13,0.2203
ENHS_SYN_0329,Thursday,59,11,0.1864
ENHS_SYN_0329,Tuesday,60,15,0.25
ENHS_SYN_0329,Wednesday,58,11,0.1897
ENHS_SYN_0330,Friday,60,15,0.25
ENHS_SYN_0330,Monday,60,11,0.1833
ENHS_SYN_0330,Thursday,60,15,0.25
ENHS_SYN_0330,Tuesday,59,13,0.2203
ENHS_SYN_0330,Wednesday,60,13,0.2167
ENHS_SYN_0331,Friday,60,17,0.2833
ENHS_SYN_0331,Monday,59,10,0.1695
ENHS_SYN_0331,Thursday,60,17,0.2833
ENHS_SYN_0331,Tuesday,60,17,0.2833
ENHS_SYN_0331,Wednesday,59,13,0.2203
ENHS_SYN_0332,Friday,60,16,0.2667
ENHS_SYN_0332,Monday,60,11,0.1833
ENHS_SYN_0332,Thursday,60,10,0.1667
ENHS_SYN_0332,Tuesday,60,9,0.15
ENHS_SYN_0332,Wednesday,60,13,0.2167
ENHS_SYN_0333,Friday,60,5,0.0833
ENHS_SYN_0333,Monday,60,5,0.0833
ENHS_SYN_0333,Thursday,60,9,0.15
ENHS_SYN_0333,Tuesday,60,7,0.1167
ENHS_SYN_0333,Wednesday,60,7,0.1167
ENHS_SYN_0334,Friday,59,13,0.2203
ENHS_SYN_0334,Monday,60,18,0.3
ENHS_SYN_0334,Thursday,60,16,0.2667
ENHS_SYN_0334,Tuesday,60,18,0.3
ENHS_SYN_0334,Wednesday,60,18,0.3
ENHS_SYN_0335,Friday,60,1,0.0167
ENHS_SYN_0335,Monday,60,1,0.0167
ENHS_SYN_0335,Thursday,60,1,0.0167
ENHS_SYN_0335,Tuesday,60,4,0.0667
ENHS_SYN_0335,Wednesday,60,1,0.0167
ENHS_SYN_0336,Friday,59,4,0.0678
ENHS_SYN_0336,Monday,60,6,0.1
ENHS_SYN_0336,Thursday,60,5,0.0833
ENHS_SYN_0336,Tuesday,60,1,0.0167
ENHS_SYN_0336,Wednesday,60,3,0.05
ENHS_SYN_0337,Friday,60,6,0.1
ENHS_SYN_0337,Monday,59,9,0.1525
ENHS_SYN_0337,Thursday,60,5,0.0833
ENHS_SYN_0337,Tuesday,60,7,0.1167
ENHS_SYN_0337,Wednesday,60,3,0.05
ENHS_SYN_0338,Friday,60,6,0.1
ENHS_SYN_0338,Monday,60,1,0.0167
ENHS_SYN_0338,Thursday,60,5,0.0833
ENHS_SYN_0338,Tuesday,60,7,0.1167
ENHS_SYN_0338,Wednesday,60,5,0.0833
ENHS_SYN_0339,Friday,60,12,0.2
ENHS_SYN_0339,Monday,60,11,0.1833
ENHS_SYN_0339,Thursday,60,4,0.0667
ENHS_SYN_0339,Tuesday,60,8,0.1333
ENHS_SYN_0339,Wednesday,60,9,0.15
ENHS_SYN_0340,Friday,60,5,0.0833
ENHS_SYN_0340,Monday,60,6,0.1
ENHS_SYN_0340,Thursday,60,11,0.1833
ENHS_SYN_0340,Tuesday,60,7,0.1167
ENHS_SYN_0340,Wednesday,60,5,0.0833
ENHS_SYN_0341,Friday,59,18,0.3051
ENHS_SYN_0341,Monday,60,16,0.2667
ENHS_SYN_0341,Thursday,60,11,0.1833
ENHS_SYN_0341,Tuesday,60,16,0.2667
ENHS_SYN_0341,Wednesday,60,11,0.1833
ENHS_SYN_0342,Friday,59,6,0.1017
ENHS_SYN_0342,Monday,60,4,0.0667
ENHS_SYN_0342,Thursday,60,2,0.0333
ENHS_SYN_0342,Tuesday,60,5,0.0833
ENHS_SYN_0342,Wednesday,60,3,0.05
ENHS_SYN_0343,Friday,60,19,0.3167
ENHS_SYN_0343,Monday,60,12,0.2
ENHS_SYN_0343,Thursday,60,14,0.2333
ENHS_SYN_0343,Tuesday,60,14,0.2333
ENHS_SYN_0343,Wednesday,60,22,0.3667
ENHS_SYN_0344,Friday,60,12,0.2
ENHS_SYN_0344,Monday,60,17,0.2833
ENHS_SYN_0344,Thursday,60,10,0.1667
ENHS_SYN_0344,Tuesday,60,17,0.2833
ENHS_SYN_0344,Wednesday,60,12,0.2
ENHS_SYN_0345,Friday,60,7,0.1167
ENHS_SYN_0345,Monday,60,3,0.05
ENHS_SYN_0345,Thursday,60,5,0.0833
ENHS_SYN_0345,Tuesday,60,7,0.1167
ENHS_SYN_0345,Wednesday,60,7,0.1167
ENHS_SYN_0346,Friday,60,7,0.1167
ENHS_SYN_0346,Monday,60,6,0.1
ENHS_SYN_0346,Thursday,60,6,0.1
ENHS_SYN_0346,Tuesday,60,5,0.0833
ENHS_SYN_0346,Wednesday,60,3,0.05
ENHS_SYN_0347,Friday,60,14,0.2333
ENHS_SYN_0347,Monday,60,10,0.1667
ENHS_SYN_0347,Thursday,60,7,0.1167
ENHS_SYN_0347,Tuesday,60,9,0.15
ENHS_SYN_0347,Wednesday,60,11,0.1833
ENHS_SYN_0348,Friday,60,13,0.2167
ENHS_SYN_0348,Monday,60,11,0.1833
ENHS_SYN_0348,Thursday,60,5,0.0833
ENHS_SYN_0348,Tuesday,60,14,0.2333
ENHS_SYN_0348,Wednesday,60,10,0.1667
ENHS_SYN_0349,Friday,60,7,0.1167
ENHS_SYN_0349,Monday,60,6,0.1
ENHS_SYN_0349,Thursday,59,6,0.1017
ENHS_SYN_0349,Tuesday,60,7,0.1167
ENHS_SYN_0349,Wednesday,60,6,0.1
ENHS_SYN_0350,Friday,59,12,0.2034
ENHS_SYN_0350,Monday,60,10,0.1667
ENHS_SYN_0350,Thursday,60,6,0.1
ENHS_SYN_0350,Tuesday,60,6,0.1
ENHS_SYN_0350,Wednesday,60,9,0.15
ENHS_SYN_0351,Friday,60,5,0.0833
ENHS_SYN_0351,Monday,60,8,0.1333
ENHS_SYN_0351,Thursday,59,5,0.0847
ENHS_SYN_0351,Tuesday,60,4,0.0667
ENHS_SYN_0351,Wednesday,60,5,0.0833
ENHS_SYN_0352,Friday,60,9,0.15
ENHS_SYN_0352,Monday,60,8,0.1333
ENHS_SYN_0352,Thursday,60,10,0.1667
ENHS_SYN_0352,Tuesday,60,11,0.1833
ENHS_SYN_0352,Wednesday,59,8,0.1356
ENHS_SYN_0353,Friday,59,8,0.1356
ENHS_SYN_0353,Monday,59,5,0.0847
ENHS_SYN_0353,Thursday,60,7,0.1167
ENHS_SYN_0353,Tuesday,60,7,0.1167
ENHS_SYN_0353,Wednesday,60,5,0.0833
ENHS_SYN_0354,Friday,60,2,0.0333
ENHS_SYN_0354,Monday,60,8,0.1333
ENHS_SYN_0354,Thursday,59,5,0.0847
ENHS_SYN_0354,Tuesday,60,1,0.0167
ENHS_SYN_0354,Wednesday,60,3,0.05
ENHS_SYN_0355,Friday,60,3,0.05
ENHS_SYN_0355,Monday,60,1,0.0167
ENHS_SYN_0355,Thursday,59,0,0.0
ENHS_SYN_0355,Tuesday,60,0,0.0
ENHS_SYN_0355,Wednesday,60,1,0.0167
ENHS_SYN_0356,Friday,60,15,0.25
ENHS_SYN_0356,Monday,60,12,0.2
ENHS_SYN_0356,Thursday,60,14,0.2333
ENHS_SYN_0356,Tuesday,60,12,0.2
ENHS_SYN_0356,Wednesday,59,10,0.1695
ENHS_SYN_0357,Friday,60,18,0.3
ENHS_SYN_0357,Monday,60,10,0.1667
ENHS_SYN_0357,Thursday,60,17,0.2833
ENHS_SYN_0357,Tuesday,60,13,0.2167
ENHS_SYN_0357,Wednesday,60,17,0.2833
ENHS_SYN_0358,Friday,60,2,0.0333
ENHS_SYN_0358,Monday,59,5,0.0847
ENHS_SYN_0358,Thursday,60,6,0.1
ENHS_SYN_0358,Tuesday,60,7,0.1167
ENHS_SYN_0358,Wednesday,60,10,0.1667
ENHS_SYN_0359,Friday,60,6,0.1
ENHS_SYN_0359,Monday,60,5,0.0833
ENHS_SYN_0359,Thursday,60,4,0.0667
ENHS_SYN_0359,Tuesday,60,7,0.1167
ENHS_SYN_0359,Wednesday,60,4,0.0667
ENHS_SYN_0360,Friday,60,20,0.3333
ENHS_SYN_0360,Monday,60,15,0.25
ENHS_SYN_0360,Thursday,60,13,0.2167
ENHS_SYN_0360,Tuesday,60,17,0.2833
ENHS_SYN_0360,Wednesday,60,24,0.4
ENHS_SYN_0361,Friday,60,1,0.0167
ENHS_SYN_0361,Monday,60,1,0.0167
ENHS_SYN_0361,Thursday,60,2,0.0333
ENHS_SYN_0361,Tuesday,60,1,0.0167
ENHS_SYN_0361,Wednesday,60,3,0.05
ENHS_SYN_0362,Friday,60,12,0.2
ENHS_SYN_0362,Monday,60,16,0.2667
ENHS_SYN_0362,Thursday,60,10,0.1667
ENHS_SYN_0362,Tuesday,60,9,0.15
ENHS_SYN_0362,Wednesday,60,13,0.2167
ENHS_SYN_0363,Friday,60,8,0.1333
ENHS_SYN_0363,Monday,60,18,0.3
ENHS_SYN_0363,Thursday,60,15,0.25
ENHS_SYN_0363,Tuesday,60,9,0.15
ENHS_SYN_0363,Wednesday,60,7,0.1167
ENHS_SYN_0364,Friday,60,11,0.1833
ENHS_SYN_0364,Monday,60,5,0.0833
ENHS_SYN_0364,Thursday,60,3,0.05
ENHS_SYN_0364,Tuesday,60,4,0.0667
ENHS_SYN_0364,Wednesday,60,7,0.1167
ENHS_SYN_0365,Friday,60,5,0.0833
ENHS_SYN_0365,Monday,59,0,0.0
ENHS_SYN_0365,Thursday,60,0,0.0
ENHS_SYN_0365,Tuesday,60,4,0.0667
ENHS_SYN_0365,Wednesday,60,3,0.05
ENHS_SYN_0366,Friday,60,9,0.15
ENHS_SYN_0366,Monday,60,9,0.15
ENHS_SYN_0366,Thursday,60,5,0.0833
ENHS_SYN_0366,Tuesday,60,7,0.1167
ENHS_SYN_0366,Wednesday,60,4,0.0667
ENHS_SYN_0367,Friday,60,4,0.0667
ENHS_SYN_0367,Monday,60,5,0.0833
ENHS_SYN_0367,Thursday,60,5,0.0833
ENHS_SYN_0367,Tuesday,60,2,0.0333
ENHS_SYN_0367,Wednesday,60,3,0.05
ENHS_SYN_0368,Friday,60,11,0.1833
ENHS_SYN_0368,Monday,60,3,0.05
ENHS_SYN_0368,Thursday,60,7,0.1167
ENHS_SYN_0368,Tuesday,60,5,0.0833
ENHS_SYN_0368,Wednesday,60,8,0.1333
ENHS_SYN_0369,Friday,60,10,0.1667
ENHS_SYN_0369,Monday,60,15,0.25
ENHS_SYN_0369,Thursday,60,19,0.3167
ENHS_SYN_0369,Tuesday,60,8,0.1333
ENHS_SYN_0369,Wednesday,60,12,0.2
ENHS_SYN_0370,Friday,60,13,0.2167
ENHS_SYN_0370,Monday,60,10,0.1667
ENHS_SYN_0370,Thursday,60,8,0.1333
ENHS_SYN_0370,Tuesday,59,8,0.1356
ENHS_SYN_0370,Wednesday,60,13,0.2167
ENHS_SYN_0371,Friday,60,13,0.2167
ENHS_SYN_0371,Monday,60,14,0.2333
ENHS_SYN_0371,Thursday,60,10,0.1667
ENHS_SYN_0371,Tuesday,60,15,0.25
ENHS_SYN_0371,Wednesday,60,6,0.1
ENHS_SYN_0372,Friday,60,13,0.2167
ENHS_SYN_0372,Monday,59,13,0.2203
ENHS_SYN_0372,Thursday,60,17,0.2833
ENHS_SYN_0372,Tuesday,60,10,0.1667
ENHS_SYN_0372,Wednesday,60,17,0.2833
ENHS_SYN_0373,Friday,60,0,0.0
ENHS_SYN_0373,Monday,60,2,0.0333
ENHS_SYN_0373,Thursday,60,1,0.0167
ENHS_SYN_0373,Tuesday,60,2,0.0333
ENHS_SYN_0373,Wednesday,60,0,0.0
ENHS_SYN_0374,Friday,60,3,0.05
ENHS_SYN_0374,Monday,59,4,0.0678
ENHS_SYN_0374,Thursday,60,2,0.0333
ENHS_SYN_0374,Tuesday,60,5,0.0833
ENHS_SYN_0374,Wednesday,60,2,0.0333
ENHS_SYN_0375,Friday,60,5,0.0833
ENHS_SYN_0375,Monday,60,4,0.0667
ENHS_SYN_0375,Thursday,60,5,0.0833
ENHS_SYN_0375,Tuesday,60,7,0.1167
ENHS_SYN_0375,Wednesday,60,1,0.0167
ENHS_SYN_0376,Friday,60,16,0.2667
ENHS_SYN_0376,Monday,60,14,0.2333
ENHS_SYN_0376,Thursday,60,13,0.2167
ENHS_SYN_0376,Tuesday,60,11,0.1833
ENHS_SYN_0376,Wednesday,60,16,0.2667
ENHS_SYN_0377,Friday,60,2,0.0333
ENHS_SYN_0377,Monday,60,4,0.0667
ENHS_SYN_0377,Thursday,60,4,0.0667
ENHS_SYN_0377,Tuesday,60,6,0.1
ENHS_SYN_0377,Wednesday,60,7,0.1167
ENHS_SYN_0378,Friday,60,16,0.2667
ENHS_SYN_0378,Monday,60,12,0.2
ENHS_SYN_0378,Thursday,59,9,0.1525
ENHS_SYN_0378,Tuesday,60,6,0.1
ENHS_SYN_0378,Wednesday,60,13,0.2167
ENHS_SYN_0379,Friday,60,7,0.1167
ENHS_SYN_0379,Monday,60,5,0.0833
ENHS_SYN_0379,Thursday,60,6,0.1
ENHS_SYN_0379,Tuesday,60,6,0.1
ENHS_SYN_0379,Wednesday,60,1,0.0167
ENHS_SYN_0380,Friday,60,9,0.15
ENHS_SYN_0380,Monday,60,6,0.1
ENHS_SYN_0380,Thursday,60,9,0.15
ENHS_SYN_0380,Tuesday,60,15,0.25
ENHS_SYN_0380,Wednesday,60,9,0.15
ENHS_SYN_0381,Friday,60,19,0.3167
ENHS_SYN_0381,Monday,60,14,0.2333
ENHS_SYN_0381,Thursday,60,19,0.3167
ENHS_SYN_0381,Tuesday,60,12,0.2
ENHS_SYN_0381,Wednesday,60,10,0.1667
ENHS_SYN_0382,Friday,60,5,0.0833
ENHS_SYN_0382,Monday,59,8,0.1356
ENHS_SYN_0382,Thursday,60,1,0.0167
ENHS_SYN_0382,Tuesday,60,4,0.0667
ENHS_SYN_0382,Wednesday,59,4,0.0678
ENHS_SYN_0383,Friday,59,5,0.0847
ENHS_SYN_0383,Monday,60,6,0.1
ENHS_SYN_0383,Thursday,59,3,0.0508
ENHS_SYN_0383,Tuesday,60,2,0.0333
ENHS_SYN_0383,Wednesday,60,4,0.0667
ENHS_SYN_0384,Friday,60,16,0.2667
ENHS_SYN_0384,Monday,60,11,0.1833
ENHS_SYN_0384,Thursday,60,11,0.1833
ENHS_SYN_0384,Tuesday,60,16,0.2667
ENHS_SYN_0384,Wednesday,60,9,0.15
ENHS_SYN_0385,Friday,60,10,0.1667
ENHS_SYN_0385,Monday,60,12,0.2
ENHS_SYN_0385,Thursday,60,7,0.1167
ENHS_SYN_0385,Tuesday,60,12,0.2
ENHS_SYN_0385,Wednesday,60,3,0.05
ENHS_SYN_0386,Friday,60,0,0.0
ENHS_SYN_0386,Monday,60,7,0.1167
ENHS_SYN_0386,Thursday,60,4,0.0667
ENHS_SYN_0386,Tuesday,60,4,0.0667
ENHS_SYN_0386,Wednesday,60,0,0.0
ENHS_SYN_0387,Friday,59,5,0.0847
ENHS_SYN_0387,Monday,60,2,0.0333
ENHS_SYN_0387,Thursday,60,2,0.0333
ENHS_SYN_0387,Tuesday,60,2,0.0333
ENHS_SYN_0387,Wednesday,60,1,0.0167
ENHS_SYN_0388,Friday,60,3,0.05
ENHS_SYN_0388,Monday,60,0,0.0
ENHS_SYN_0388,Thursday,60,0,0.0
ENHS_SYN_0388,Tuesday,60,1,0.0167
ENHS_SYN_0388,Wednesday,60,3,0.05
ENHS_SYN_0389,Friday,60,4,0.0667
ENHS_SYN_0389,Monday,60,8,0.1333
ENHS_SYN_0389,Thursday,60,9,0.15
ENHS_SYN_0389,Tuesday,59,6,0.1017
ENHS_SYN_0389,Wednesday,60,7,0.1167
ENHS_SYN_0390,Friday,60,4,0.0667
ENHS_SYN_0390,Monday,59,7,0.1186
ENHS_SYN_0390,Thursday,60,5,0.0833
ENHS_SYN_0390,Tuesday,60,3,0.05
ENHS_SYN_0390,Wednesday,59,4,0.0678
ENHS_SYN_0391,Friday,60,10,0.1667
ENHS_SYN_0391,Monday,60,10,0.1667
ENHS_SYN_0391,Thursday,60,8,0.1333
ENHS_SYN_0391,Tuesday,60,10,0.1667
ENHS_SYN_0391,Wednesday,60,9,0.15
ENHS_SYN_0392,Friday,60,4,0.0667
ENHS_SYN_0392,Monday,60,2,0.0333
ENHS_SYN_0392,Thursday,60,3,0.05
ENHS_SYN_0392,Tuesday,60,2,0.0333
ENHS_SYN_0392,Wednesday,60,3,0.05
ENHS_SYN_0393,Friday,60,3,0.05
ENHS_SYN_0393,Monday,60,1,0.0167
ENHS_SYN_0393,Thursday,60,2,0.0333
ENHS_SYN_0393,Tuesday,60,0,0.0
ENHS_SYN_0393,Wednesday,60,3,0.05
ENHS_SYN_0394,Friday,60,19,0.3167
ENHS_SYN_0394,Monday,60,20,0.3333
ENHS_SYN_0394,Thursday,59,14,0.2373
ENHS_SYN_0394,Tuesday,60,11,0.1833
ENHS_SYN_0394,Wednesday,60,17,0.2833
ENHS_SYN_0395,Friday,60,14,0.2333
ENHS_SYN_0395,Monday,60,11,0.1833
ENHS_SYN_0395,Thursday,60,10,0.1667
ENHS_SYN_0395,Tuesday,60,14,0.2333
ENHS_SYN_0395,Wednesday,60,10,0.1667
ENHS_SYN_0396,Friday,60,11,0.1833
ENHS_SYN_0396,Monday,60,11,0.1833
ENHS_SYN_0396,Thursday,60,9,0.15
ENHS_SYN_0396,Tuesday,60,9,0.15
ENHS_SYN_0396,Wednesday,60,10,0.1667
ENHS_SYN_0397,Friday,60,7,0.1167
ENHS_SYN_0397,Monday,60,8,0.1333
ENHS_SYN_0397,Thursday,60,7,0.1167
ENHS_SYN_0397,Tuesday,60,4,0.0667
ENHS_SYN_0397,Wednesday,60,6,0.1
ENHS_SYN_0398,Friday,60,4,0.0667
ENHS_SYN_0398,Monday,60,3,0.05
ENHS_SYN_0398,Thursday,60,1,0.0167
ENHS_SYN_0398,Tuesday,60,5,0.0833
ENHS_SYN_0398,Wednesday,60,6,0.1
ENHS_SYN_0399,Friday,60,6,0.1
ENHS_SYN_0399,Monday,60,3,0.05
ENHS_SYN_0399,Thursday,59,3,0.0508
ENHS_SYN_0399,Tuesday,60,6,0.1
ENHS_SYN_0399,Wednesday,60,8,0.1333
ENHS_SYN_0400,Friday,60,3,0.05
ENHS_SYN_0400,Monday,60,4,0.0667
ENHS_SYN_0400,Thursday,60,1,0.0167
ENHS_SYN_0400,Tuesday,60,3,0.05
ENHS_SYN_0400,Wednesday,60,5,0.0833
ENHS_SYN_0401,Friday,60,17,0.2833
ENHS_SYN_0401,Monday,60,13,0.2167
ENHS_SYN_0401,Thursday,60,16,0.2667
ENHS_SYN_0401,Tuesday,59,12,0.2034
ENHS_SYN_0401,Wednesday,60,15,0.25
ENHS_SYN_0402,Friday,60,13,0.2167
ENHS_SYN_0402,Monday,60,11,0.1833
ENHS_SYN_0402,Thursday,60,10,0.1667
ENHS_SYN_0402,Tuesday,60,10,0.1667
ENHS_SYN_0402,Wednesday,60,8,0.1333
ENHS_SYN_0403,Friday,60,7,0.1167
ENHS_SYN_0403,Monday,60,9,0.15
ENHS_SYN_0403,Thursday,60,8,0.1333
ENHS_SYN_0403,Tuesday,59,6,0.1017
ENHS_SYN_0403,Wednesday,60,4,0.0667
ENHS_SYN_0404,Friday,60,5,0.0833
ENHS_SYN_0404,Monday,60,3,0.05
ENHS_SYN_0404,Thursday,60,2,0.0333
ENHS_SYN_0404,Tuesday,60,4,0.0667
ENHS_SYN_0404,Wednesday,60,1,0.0167
ENHS_SYN_0405,Friday,60,6,0.1
ENHS_SYN_0405,Monday,60,5,0.0833
ENHS_SYN_0405,Thursday,60,9,0.15
ENHS_SYN_0405,Tuesday,60,3,0.05
ENHS_SYN_0405,Wednesday,60,4,0.0667
ENHS_SYN_0406,Friday,60,14,0.2333
ENHS_SYN_0406,Monday,60,19,0.3167
ENHS_SYN_0406,Thursday,60,18,0.3
ENHS_SYN_0406,Tuesday,58,17,0.2931
ENHS_SYN_0406,Wednesday,60,17,0.2833
ENHS_SYN_0407,Friday,60,8,0.1333
ENHS_SYN_0407,Monday,60,13,0.2167
ENHS_SYN_0407,Thursday,59,6,0.1017
ENHS_SYN_0407,Tuesday,60,7,0.1167
ENHS_SYN_0407,Wednesday,60,5,0.0833
ENHS_SYN_0408,Friday,60,8,0.1333
ENHS_SYN_0408,Monday,59,5,0.0847
ENHS_SYN_0408,Thursday,60,4,0.0667
ENHS_SYN_0408,Tuesday,59,4,0.0678
ENHS_SYN_0408,Wednesday,60,6,0.1
ENHS_SYN_0409,Friday,60,3,0.05
ENHS_SYN_0409,Monday,60,5,0.0833
ENHS_SYN_0409,Thursday,60,0,0.0
ENHS_SYN_0409,Tuesday,59,1,0.0169
ENHS_SYN_0409,Wednesday,59,2,0.0339
ENHS_SYN_0410,Friday,60,19,0.3167
ENHS_SYN_0410,Monday,60,24,0.4
ENHS_SYN_0410,Thursday,60,20,0.3333
ENHS_SYN_0410,Tuesday,60,12,0.2
ENHS_SYN_0410,Wednesday,60,22,0.3667
ENHS_SYN_0411,Friday,60,3,0.05
ENHS_SYN_0411,Monday,60,2,0.0333
ENHS_SYN_0411,Thursday,60,12,0.2
ENHS_SYN_0411,Tuesday,60,11,0.1833
ENHS_SYN_0411,Wednesday,60,7,0.1167
ENHS_SYN_0412,Friday,60,1,0.0167
ENHS_SYN_0412,Monday,60,2,0.0333
ENHS_SYN_0412,Thursday,60,1,0.0167
ENHS_SYN_0412,Tuesday,59,0,0.0
ENHS_SYN_0412,Wednesday,60,2,0.0333
ENHS_SYN_0413,Friday,60,12,0.2
ENHS_SYN_0413,Monday,60,14,0.2333
ENHS_SYN_0413,Thursday,60,4,0.0667
ENHS_SYN_0413,Tuesday,60,8,0.1333
ENHS_SYN_0413,Wednesday,60,6,0.1
ENHS_SYN_0414,Friday,60,4,0.0667
ENHS_SYN_0414,Monday,60,2,0.0333
ENHS_SYN_0414,Thursday,60,8,0.1333
ENHS_SYN_0414,Tuesday,60,6,0.1
ENHS_SYN_0414,Wednesday,60,9,0.15
ENHS_SYN_0415,Friday,60,8,0.1333
ENHS_SYN_0415,Monday,60,9,0.15
ENHS_SYN_0415,Thursday,60,10,0.1667
ENHS_SYN_0415,Tuesday,60,9,0.15
ENHS_SYN_0415,Wednesday,60,4,0.0667
ENHS_SYN_0416,Friday,60,13,0.2167
ENHS_SYN_0416,Monday,60,6,0.1
ENHS_SYN_0416,Thursday,60,10,0.1667
ENHS_SYN_0416,Tuesday,60,13,0.2167
ENHS_SYN_0416,Wednesday,60,14,0.2333
ENHS_SYN_0417,Friday,60,17,0.2833
ENHS_SYN_0417,Monday,60,25,0.4167
ENHS_SYN_0417,Thursday,60,16,0.2667
ENHS_SYN_0417,Tuesday,60,20,0.3333
ENHS_SYN_0417,Wednesday,60,19,0.3167
ENHS_SYN_0418,Friday,60,9,0.15
ENHS_SYN_0418,Monday,60,10,0.1667
ENHS_SYN_0418,Thursday,60,11,0.1833
ENHS_SYN_0418,Tuesday,60,5,0.0833
ENHS_SYN_0418,Wednesday,60,7,0.1167
ENHS_SYN_0419,Friday,60,5,0.0833
ENHS_SYN_0419,Monday,60,3,0.05
ENHS_SYN_0419,Thursday,60,3,0.05
ENHS_SYN_0419,Tuesday,60,2,0.0333
ENHS_SYN_0419,Wednesday,60,1,0.0167
ENHS_SYN_0420,Friday,60,4,0.0667
ENHS_SYN_0420,Monday,60,7,0.1167
ENHS_SYN_0420,Thursday,60,5,0.0833
ENHS_SYN_0420,Tuesday,60,7,0.1167
ENHS_SYN_0420,Wednesday,59,8,0.1356
ENHS_SYN_0421,Friday,60,16,0.2667
ENHS_SYN_0421,Monday,60,11,0.1833
ENHS_SYN_0421,Thursday,60,11,0.1833
ENHS_SYN_0421,Tuesday,60,13,0.2167
ENHS_SYN_0421,Wednesday,60,16,0.2667
ENHS_SYN_0422,Friday,60,5,0.0833
ENHS_SYN_0422,Monday,60,2,0.0333
ENHS_SYN_0422,Thursday,59,1,0.0169
ENHS_SYN_0422,Tuesday,60,2,0.0333
ENHS_SYN_0422,Wednesday,60,1,0.0167
ENHS_SYN_0423,Friday,60,9,0.15
ENHS_SYN_0423,Monday,60,8,0.1333
ENHS_SYN_0423,Thursday,60,10,0.1667
ENHS_SYN_0423,Tuesday,60,6,0.1
ENHS_SYN_0423,Wednesday,60,9,0.15
ENHS_SYN_0424,Friday,60,6,0.1
ENHS_SYN_0424,Monday,60,9,0.15
ENHS_SYN_0424,Thursday,60,4,0.0667
ENHS_SYN_0424,Tuesday,60,6,0.1
ENHS_SYN_0424,Wednesday,60,5,0.0833
ENHS_SYN_0425,Friday,60,2,0.0333
ENHS_SYN_0425,Monday,60,4,0.0667
ENHS_SYN_0425,Thursday,60,2,0.0333
ENHS_SYN_0425,Tuesday,60,3,0.05
ENHS_SYN_0425,Wednesday,60,0,0.0
ENHS_SYN_0426,Friday,60,14,0.2333
ENHS_SYN_0426,Monday,60,15,0.25
ENHS_SYN_0426,Thursday,60,14,0.2333
ENHS_SYN_0426,Tuesday,59,16,0.2712
ENHS_SYN_0426,Wednesday,60,12,0.2
ENHS_SYN_0427,Friday,60,3,0.05
ENHS_SYN_0427,Monday,60,8,0.1333
ENHS_SYN_0427,Thursday,60,2,0.0333
ENHS_SYN_0427,Tuesday,59,3,0.0508
ENHS_SYN_0427,Wednesday,60,3,0.05
ENHS_SYN_0428,Friday,60,15,0.25
ENHS_SYN_0428,Monday,60,12,0.2
ENHS_SYN_0428,Thursday,59,18,0.3051
ENHS_SYN_0428,Tuesday,60,13,0.2167
ENHS_SYN_0428,Wednesday,60,11,0.1833
ENHS_SYN_0429,Friday,60,5,0.0833
ENHS_SYN_0429,Monday,60,7,0.1167
ENHS_SYN_0429,Thursday,59,4,0.0678
ENHS_SYN_0429,Tuesday,59,3,0.0508
ENHS_SYN_0429,Wednesday,60,2,0.0333
ENHS_SYN_0430,Friday,60,6,0.1
ENHS_SYN_0430,Monday,60,2,0.0333
ENHS_SYN_0430,Thursday,60,4,0.0667
ENHS_SYN_0430,Tuesday,60,8,0.1333
ENHS_SYN_0430,Wednesday,60,5,0.0833
ENHS_SYN_0431,Friday,60,16,0.2667
ENHS_SYN_0431,Monday,60,18,0.3
ENHS_SYN_0431,Thursday,60,11,0.1833
ENHS_SYN_0431,Tuesday,60,13,0.2167
ENHS_SYN_0431,Wednesday,60,15,0.25
ENHS_SYN_0432,Friday,59,13,0.2203
ENHS_SYN_0432,Monday,59,11,0.1864
ENHS_SYN_0432,Thursday,59,10,0.1695
ENHS_SYN_0432,Tuesday,60,12,0.2
ENHS_SYN_0432,Wednesday,60,12,0.2
ENHS_SYN_0433,Friday,60,6,0.1
ENHS_SYN_0433,Monday,60,10,0.1667
ENHS_SYN_0433,Thursday,60,8,0.1333
ENHS_SYN_0433,Tuesday,60,7,0.1167
ENHS_SYN_0433,Wednesday,60,5,0.0833
ENHS_SYN_0434,Friday,60,5,0.0833
ENHS_SYN_0434,Monday,60,9,0.15
ENHS_SYN_0434,Thursday,60,7,0.1167
ENHS_SYN_0434,Tuesday,60,12,0.2
ENHS_SYN_0434,Wednesday,60,8,0.1333
