Student_ID,Grade_Level,Section,Week,Total_Sessions,Present_Count,Absence_Count,Attendance_Rate,Has_Absence
ENHS_SYN_0496,Grade 10,Section A,2026-10-19,25,17,8,0.68,1
ENHS_SYN_0497,Grade 10,Section A,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0497,Grade 10,Section A,2026-08-10,25,19,6,0.76,1
ENHS_SYN_0497,Grade 10,Section A,2026-08-17,25,17,8,0.68,1
ENHS_SYN_0497,Grade 10,Section A,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0497,Grade 10,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0497,Grade 10,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0497,Grade 10,Section A,2026-09-14,25,20,5,0.8,1
ENHS_SYN_0497,Grade 10,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0497,Grade 10,Section A,2026-09-28,25,18,7,0.72,1
ENHS_SYN_0497,Grade 10,Section A,2026-10-05,25,20,5,0.8,1
ENHS_SYN_0497,Grade 10,Section A,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0497,Grade 10,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0498,Grade 10,Section A,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0498,Grade 10,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0498,Grade 10,Section A,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0498,Grade 10,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0498,Grade 10,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0498,Grade 10,Section A,2026-09-07,24,18,6,0.75,1
ENHS_SYN_0498,Grade 10,Section A,2026-09-14,25,19,6,0.76,1
ENHS_SYN_0498,Grade 10,Section A,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0498,Grade 10,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0498,Grade 10,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0498,Grade 10,Section A,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0498,Grade 10,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0499,Grade 10,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0499,Grade 10,Section A,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0499,Grade 10,Section A,2026-08-17,25,17,8,0.68,1
ENHS_SYN_0499,Grade 10,Section A,2026-08-24,25,14,11,0.56,1
ENHS_SYN_0499,Grade 10,Section A,2026-08-31,25,16,9,0.64,1
ENHS_SYN_0499,Grade 10,Section A,2026-09-07,25,18,7,0.72,1
ENHS_SYN_0499,Grade 10,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0499,Grade 10,Section A,2026-09-21,25,17,8,0.68,1
ENHS_SYN_0499,Grade 10,Section A,2026-09-28,25,13,12,0.52,1
ENHS_SYN_0499,Grade 10,Section A,2026-10-05,25,19,6,0.76,1
ENHS_SYN_0499,Grade 10,Section A,2026-10-12,25,15,10,0.6,1
ENHS_SYN_0499,Grade 10,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0500,Grade 10,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0500,Grade 10,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0500,Grade 10,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0500,Grade 10,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0500,Grade 10,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0500,Grade 10,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0500,Grade 10,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0500,Grade 10,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0500,Grade 10,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0500,Grade 10,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0500,Grade 10,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0500,Grade 10,Section A,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0501,Grade 10,Section B,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0501,Grade 10,Section B,2026-08-10,25,19,6,0.76,1
ENHS_SYN_0501,Grade 10,Section B,2026-08-17,24,22,2,0.9167,1
ENHS_SYN_0501,Grade 10,Section B,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0501,Grade 10,Section B,2026-08-31,25,16,9,0.64,1
ENHS_SYN_0501,Grade 10,Section B,2026-09-07,25,17,8,0.68,1
ENHS_SYN_0501,Grade 10,Section B,2026-09-14,25,19,6,0.76,1
ENHS_SYN_0501,Grade 10,Section B,2026-09-21,25,17,8,0.68,1
ENHS_SYN_0501,Grade 10,Section B,2026-09-28,25,17,8,0.68,1
ENHS_SYN_0501,Grade 10,Section B,2026-10-05,25,18,7,0.72,1
ENHS_SYN_0501,Grade 10,Section B,2026-10-12,25,17,8,0.68,1
ENHS_SYN_0501,Grade 10,Section B,2026-10-19,24,16,8,0.6667,1
ENHS_SYN_0502,Grade 10,Section B,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0502,Grade 10,Section B,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0502,Grade 10,Section B,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0502,Grade 10,Section B,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0502,Grade 10,Section B,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0502,Grade 10,Section B,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0502,Grade 10,Section B,2026-09-14,25,20,5,0.8,1
ENHS_SYN_0502,Grade 10,Section B,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0502,Grade 10,Section B,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0502,Grade 10,Section B,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0502,Grade 10,Section B,2026-10-12,25,20,5,0.8,1
ENHS_SYN_0502,Grade 10,Section B,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0503,Grade 10,Section B,2026-08-03,25,18,7,0.72,1
ENHS_SYN_0503,Grade 10,Section B,2026-08-10,25,16,9,0.64,1
ENHS_SYN_0503,Grade 10,Section B,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0503,Grade 10,Section B,2026-08-24,25,18,7,0.72,1
ENHS_SYN_0503,Grade 10,Section B,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0503,Grade 10,Section B,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0503,Grade 10,Section B,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0503,Grade 10,Section B,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0503,Grade 10,Section B,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0503,Grade 10,Section B,2026-10-05,25,20,5,0.8,1
ENHS_SYN_0503,Grade 10,Section B,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0503,Grade 10,Section B,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0504,Grade 10,Section B,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0504,Grade 10,Section B,2026-08-10,25,14,11,0.56,1
ENHS_SYN_0504,Grade 10,Section B,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0504,Grade 10,Section B,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0504,Grade 10,Section B,2026-08-31,25,19,6,0.76,1
ENHS_SYN_0504,Grade 10,Section B,2026-09-07,25,19,6,0.76,1
ENHS_SYN_0504,Grade 10,Section B,2026-09-14,25,20,5,0.8,1
ENHS_SYN_0504,Grade 10,Section B,2026-09-21,25,19,6,0.76,1
ENHS_SYN_0504,Grade 10,Section B,2026-09-28,25,19,6,0.76,1
ENHS_SYN_0504,Grade 10,Section B,2026-10-05,25,19,6,0.76,1
ENHS_SYN_0504,Grade 10,Section B,2026-10-12,25,17,8,0.68,1
ENHS_SYN_0504,Grade 10,Section B,2026-10-19,25,18,7,0.72,1
ENHS_SYN_0505,Grade 10,Section B,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0505,Grade 10,Section B,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0505,Grade 10,Section B,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0505,Grade 10,Section B,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0505,Grade 10,Section B,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0505,Grade 10,Section B,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0505,Grade 10,Section B,2026-09-14,25,19,6,0.76,1
ENHS_SYN_0505,Grade 10,Section B,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0505,Grade 10,Section B,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0505,Grade 10,Section B,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0505,Grade 10,Section B,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0505,Grade 10,Section B,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0506,Grade 10,Section B,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0506,Grade 10,Section B,2026-08-10,25,25,0,1.0,0
ENHS_SYN_0506,Grade 10,Section B,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0506,Grade 10,Section B,2026-08-24,25,25,0,1.0,0
ENHS_SYN_0506,Grade 10,Section B,2026-08-31,25,25,0,1.0,0
ENHS_SYN_0506,Grade 10,Section B,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0506,Grade 10,Section B,2026-09-14,25,25,0,1.0,0
ENHS_SYN_0506,Grade 10,Section B,2026-09-21,24,24,0,1.0,0
ENHS_SYN_0506,Grade 10,Section B,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0506,Grade 10,Section B,2026-10-05,25,25,0,1.0,0
ENHS_SYN_0506,Grade 10,Section B,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0506,Grade 10,Section B,2026-10-19,25,25,0,1.0,0
ENHS_SYN_0507,Grade 10,Section B,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0507,Grade 10,Section B,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0507,Grade 10,Section B,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0507,Grade 10,Section B,2026-08-24,25,23,2,0.92,1
ENHS_SYN_0507,Grade 10,Section B,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0507,Grade 10,Section B,2026-09-07,25,20,5,0.8,1
ENHS_SYN_0507,Grade 10,Section B,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0507,Grade 10,Section B,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0507,Grade 10,Section B,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0507,Grade 10,Section B,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0507,Grade 10,Section B,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0507,Grade 10,Section B,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0508,Grade 10,Section B,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0508,Grade 10,Section B,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0508,Grade 10,Section B,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0508,Grade 10,Section B,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0508,Grade 10,Section B,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0508,Grade 10,Section B,2026-09-07,25,18,7,0.72,1
ENHS_SYN_0508,Grade 10,Section B,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0508,Grade 10,Section B,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0508,Grade 10,Section B,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0508,Grade 10,Section B,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0508,Grade 10,Section B,2026-10-12,25,20,5,0.8,1
ENHS_SYN_0508,Grade 10,Section B,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0509,Grade 10,Section B,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0509,Grade 10,Section B,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0509,Grade 10,Section B,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0509,Grade 10,Section B,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0509,Grade 10,Section B,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0509,Grade 10,Section B,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0509,Grade 10,Section B,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0509,Grade 10,Section B,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0509,Grade 10,Section B,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0509,Grade 10,Section B,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0509,Grade 10,Section B,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0509,Grade 10,Section B,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0510,Grade 10,Section B,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0510,Grade 10,Section B,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0510,Grade 10,Section B,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0510,Grade 10,Section B,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0510,Grade 10,Section B,2026-08-31,25,20,5,0.8,1
ENHS_SYN_0510,Grade 10,Section B,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0510,Grade 10,Section B,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0510,Grade 10,Section B,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0510,Grade 10,Section B,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0510,Grade 10,Section B,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0510,Grade 10,Section B,2026-10-12,25,19,6,0.76,1
ENHS_SYN_0510,Grade 10,Section B,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0511,Grade 10,Section B,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0511,Grade 10,Section B,2026-08-10,25,19,6,0.76,1
ENHS_SYN_0511,Grade 10,Section B,2026-08-17,25,17,8,0.68,1
ENHS_SYN_0511,Grade 10,Section B,2026-08-24,25,17,8,0.68,1
ENHS_SYN_0511,Grade 10,Section B,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0511,Grade 10,Section B,2026-09-07,25,18,7,0.72,1
ENHS_SYN_0511,Grade 10,Section B,2026-09-14,25,18,7,0.72,1
ENHS_SYN_0511,Grade 10,Section B,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0511,Grade 10,Section B,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0511,Grade 10,Section B,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0511,Grade 10,Section B,2026-10-12,25,18,7,0.72,1
ENHS_SYN_0511,Grade 10,Section B,2026-10-19,25,17,8,0.68,1
ENHS_SYN_0512,Grade 10,Section B,2026-08-03,25,17,8,0.68,1
ENHS_SYN_0512,Grade 10,Section B,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0512,Grade 10,Section B,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0512,Grade 10,Section B,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0512,Grade 10,Section B,2026-08-31,25,20,5,0.8,1
ENHS_SYN_0512,Grade 10,Section B,2026-09-07,24,20,4,0.8333,1
ENHS_SYN_0512,Grade 10,Section B,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0512,Grade 10,Section B,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0512,Grade 10,Section B,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0512,Grade 10,Section B,2026-10-05,25,19,6,0.76,1
ENHS_SYN_0512,Grade 10,Section B,2026-10-12,25,17,8,0.68,1
ENHS_SYN_0512,Grade 10,Section B,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0513,Grade 10,Section B,2026-08-03,25,25,0,1.0,0
ENHS_SYN_0513,Grade 10,Section B,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0513,Grade 10,Section B,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0513,Grade 10,Section B,2026-08-24,25,23,2,0.92,1
ENHS_SYN_0513,Grade 10,Section B,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0513,Grade 10,Section B,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0513,Grade 10,Section B,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0513,Grade 10,Section B,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0513,Grade 10,Section B,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0513,Grade 10,Section B,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0513,Grade 10,Section B,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0513,Grade 10,Section B,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0514,Grade 10,Section B,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0514,Grade 10,Section B,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0514,Grade 10,Section B,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0514,Grade 10,Section B,2026-08-24,25,25,0,1.0,0
ENHS_SYN_0514,Grade 10,Section B,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0514,Grade 10,Section B,2026-09-07,25,20,5,0.8,1
ENHS_SYN_0514,Grade 10,Section B,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0514,Grade 10,Section B,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0514,Grade 10,Section B,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0514,Grade 10,Section B,2026-10-05,25,20,5,0.8,1
ENHS_SYN_0514,Grade 10,Section B,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0514,Grade 10,Section B,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0515,Grade 10,Section B,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0515,Grade 10,Section B,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0515,Grade 10,Section B,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0515,Grade 10,Section B,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0515,Grade 10,Section B,2026-08-31,25,25,0,1.0,0
ENHS_SYN_0515,Grade 10,Section B,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0515,Grade 10,Section B,2026-09-14,25,25,0,1.0,0
ENHS_SYN_0515,Grade 10,Section B,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0515,Grade 10,Section B,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0515,Grade 10,Section B,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0515,Grade 10,Section B,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0515,Grade 10,Section B,2026-10-19,25,25,0,1.0,0
ENHS_SYN_0516,Grade 10,Section B,2026-08-03,24,17,7,0.7083,1
ENHS_SYN_0516,Grade 10,Section B,2026-08-10,24,18,6,0.75,1
ENHS_SYN_0516,Grade 10,Section B,2026-08-17,25,17,8,0.68,1
ENHS_SYN_0516,Grade 10,Section B,2026-08-24,25,19,6,0.76,1
ENHS_SYN_0516,Grade 10,Section B,2026-08-31,25,19,6,0.76,1
ENHS_SYN_0516,Grade 10,Section B,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0516,Grade 10,Section B,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0516,Grade 10,Section B,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0516,Grade 10,Section B,2026-09-28,25,19,6,0.76,1
ENHS_SYN_0516,Grade 10,Section B,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0516,Grade 10,Section B,2026-10-12,25,20,5,0.8,1
ENHS_SYN_0516,Grade 10,Section B,2026-10-19,25,17,8,0.68,1
ENHS_SYN_0517,Grade 10,Section B,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0517,Grade 10,Section B,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0517,Grade 10,Section B,2026-08-17,25,20,5,0.8,1
ENHS_SYN_0517,Grade 10,Section B,2026-08-24,25,19,6,0.76,1
ENHS_SYN_0517,Grade 10,Section B,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0517,Grade 10,Section B,2026-09-07,25,18,7,0.72,1
ENHS_SYN_0517,Grade 10,Section B,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0517,Grade 10,Section B,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0517,Grade 10,Section B,2026-09-28,25,18,7,0.72,1
ENHS_SYN_0517,Grade 10,Section B,2026-10-05,25,17,8,0.68,1
ENHS_SYN_0517,Grade 10,Section B,2026-10-12,25,19,6,0.76,1
ENHS_SYN_0517,Grade 10,Section B,2026-10-19,25,16,9,0.64,1
ENHS_SYN_0518,Grade 10,Section B,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0518,Grade 10,Section B,2026-08-10,25,19,6,0.76,1
ENHS_SYN_0518,Grade 10,Section B,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0518,Grade 10,Section B,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0518,Grade 10,Section B,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0518,Grade 10,Section B,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0518,Grade 10,Section B,2026-09-14,25,19,6,0.76,1
ENHS_SYN_0518,Grade 10,Section B,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0518,Grade 10,Section B,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0518,Grade 10,Section B,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0518,Grade 10,Section B,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0518,Grade 10,Section B,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0519,Grade 10,Section B,2026-08-03,25,18,7,0.72,1
ENHS_SYN_0519,Grade 10,Section B,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0519,Grade 10,Section B,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0519,Grade 10,Section B,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0519,Grade 10,Section B,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0519,Grade 10,Section B,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0519,Grade 10,Section B,2026-09-14,25,19,6,0.76,1
ENHS_SYN_0519,Grade 10,Section B,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0519,Grade 10,Section B,2026-09-28,25,19,6,0.76,1
ENHS_SYN_0519,Grade 10,Section B,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0519,Grade 10,Section B,2026-10-12,25,20,5,0.8,1
ENHS_SYN_0519,Grade 10,Section B,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0520,Grade 10,Section B,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0520,Grade 10,Section B,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0520,Grade 10,Section B,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0520,Grade 10,Section B,2026-08-24,25,18,7,0.72,1
ENHS_SYN_0520,Grade 10,Section B,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0520,Grade 10,Section B,2026-09-07,25,19,6,0.76,1
ENHS_SYN_0520,Grade 10,Section B,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0520,Grade 10,Section B,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0520,Grade 10,Section B,2026-09-28,25,17,8,0.68,1
ENHS_SYN_0520,Grade 10,Section B,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0520,Grade 10,Section B,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0520,Grade 10,Section B,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0521,Grade 10,Section B,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0521,Grade 10,Section B,2026-08-10,25,19,6,0.76,1
ENHS_SYN_0521,Grade 10,Section B,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0521,Grade 10,Section B,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0521,Grade 10,Section B,2026-08-31,24,23,1,0.9583,1
ENHS_SYN_0521,Grade 10,Section B,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0521,Grade 10,Section B,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0521,Grade 10,Section B,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0521,Grade 10,Section B,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0521,Grade 10,Section B,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0521,Grade 10,Section B,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0521,Grade 10,Section B,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0522,Grade 10,Section B,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0522,Grade 10,Section B,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0522,Grade 10,Section B,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0522,Grade 10,Section B,2026-08-24,25,23,2,0.92,1
ENHS_SYN_0522,Grade 10,Section B,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0522,Grade 10,Section B,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0522,Grade 10,Section B,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0522,Grade 10,Section B,2026-09-21,25,25,0,1.0,0
ENHS_SYN_0522,Grade 10,Section B,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0522,Grade 10,Section B,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0522,Grade 10,Section B,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0522,Grade 10,Section B,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0523,Grade 10,Section B,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0523,Grade 10,Section B,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0523,Grade 10,Section B,2026-08-17,25,20,5,0.8,1
ENHS_SYN_0523,Grade 10,Section B,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0523,Grade 10,Section B,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0523,Grade 10,Section B,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0523,Grade 10,Section B,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0523,Grade 10,Section B,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0523,Grade 10,Section B,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0523,Grade 10,Section B,2026-10-05,25,19,6,0.76,1
ENHS_SYN_0523,Grade 10,Section B,2026-10-12,25,17,8,0.68,1
ENHS_SYN_0523,Grade 10,Section B,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0524,Grade 10,Section B,2026-08-03,25,18,7,0.72,1
ENHS_SYN_0524,Grade 10,Section B,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0524,Grade 10,Section B,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0524,Grade 10,Section B,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0524,Grade 10,Section B,2026-08-31,25,20,5,0.8,1
ENHS_SYN_0524,Grade 10,Section B,2026-09-07,25,20,5,0.8,1
ENHS_SYN_0524,Grade 10,Section B,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0524,Grade 10,Section B,2026-09-21,25,25,0,1.0,0
ENHS_SYN_0524,Grade 10,Section B,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0524,Grade 10,Section B,2026-10-05,25,20,5,0.8,1
ENHS_SYN_0524,Grade 10,Section B,2026-10-12,25,17,8,0.68,1
ENHS_SYN_0524,Grade 10,Section B,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0525,Grade 10,Section B,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0525,Grade 10,Section B,2026-08-10,25,24,1,0.96,1
